neuma_instance_id,neuma_instance_url,brief_description,manuscript_id,manuscript_sequence,manuscript_short_title,manuscript_how_accessed,folio,melisma_type_id,page,feast,office_description,genre_description,lit_position,chant_incipit,cao,mode_name,melisma_word,melisma_type,neuma_id,neuma_sequence,melody_volpiano,melody_nhl,neuma_erased,prosula_name,HP_entry-checked,cao_chant_id,feast_id
61715,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2976033,hp add - Verbum caro,168,2,A-Wn Cod. 1890,Digital images,f. 34r,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R12/12,Verbum caro factum est ,Verbum caro factum est et (007840),unknown,veritaTE,Terminal,26,1,\N,\N,No,Quem aethera et terra,Completely,7840,2745
61716,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2976033, hp add - Sancte dei   (image no. 82),168,3,A-Wn Cod. 1890,Digital images,f. 39v,0,\N,Stephani (Dec.26),Matins,Responsory,R12/12,Sancte dei pretiose,Sancte dei pretiose (007575),unknown,COLlegio,Terminal,24,1,\N,\N,No,\N,Completely,7575,2757
5970,https://manuscripta.at/diglit/AT5000-1010/0046,"Table 1, Kelly article. p.8",169,1,A-KN Cod. 1010,Digital images,f. 21v,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice ,Terminal,21,1,\N,\N,No,\N,Completely,6410,2745
5971,https://manuscripta.at/diglit/AT5000-1010/0046,"Table 1, Kelly article. p.8",169,1,A-KN Cod. 1010,Digital images,f. 21v,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,TAMquam,Intonation,48,2,"
hjkhghkgfghjkhghkgfghfefdefdcdefghjkjhhh-ghgfeff--


Tam-
gh-h",\N,No,\N,Completely,6410,2745
55971,https://manuscripta.at/diglit/AT5000-1010/0047,"Table 1, Kelly article. p.8",169,1,A-KN Cod. 1010,Digital images,f. 22r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Ad repetendum,1,3,\N,\N,No,\N,Completely,6410,2745
5972,https://manuscripta.at/diglit/AT5000-1010/0047,"Table 1, Kelly article. p.8",169,1,A-KN Cod. 1010,Digital images,f. 22r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Ad repetendum,23,4,\N,\N,No,Facture plasmator,Completely,6410,2745
55976,https://manuscripta.at/diglit/AT5000-1010/0050,"not in kelly, hp add - Verbum caro",169,2,A-KN Cod. 1010,Digital images,f. 23v,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,Verbum caro factum est ,Verbum caro factum est et (007840),8,veritaTE,Terminal,26,1,gfe-fgd-fd-fc-ce-fg-g-h-h-fg-g-gfe-fgd-fd-fc-ce-fg-g-h-h-fg-g-fd-fc-ce-fg-g-hkh-g-gj-lm-hg-h-jmlj-j-gjlm-jhg-h-jmlj-g-j-jg--,\N,No,\N,Completely,7840,2745
61710,https://manuscripta.at/diglit/AT5000-1010/0059,"not in kelly, hp add - Sancte dei , collegio",169,3,A-KN Cod. 1010,Digital images,f. 28r,0,\N,Stephani (Dec.26),Matins,Responsory,R9/9,Sancte dei pretiose,Sancte dei pretiose (007575),1,COLlegio,Terminal,24,1,dh-ijgf-h-dh-jgf-h-Ihkjg-kh-kjg-kh-gf-gh-ijgf-g-dfd-c-fgf-gh,\N,No,\N,Completely,7575,2757
61711,https://manuscripta.at/diglit/AT5000-1010/0066,HP add - In medio verse,169,4,A-KN Cod. 1010,Digital images,f. 31v,2,\N,Joannis Evang. (Dec.27),Matins,Responsory,R9/9,In medio ecclesie,In medio ecclesiae aperuit os (006913),1,MIsit,Intonation,48,1,hjkhghkgfghjkhghkgfghfefdefdcdefghjkjh-hjhgfe--gh,\N,No,\N,Completely,6913,2740
61712,https://manuscripta.at/diglit/AT5000-1010/0066,HP add - In medio melisma/prosula,169,4,A-KN Cod. 1010,Digital images,f. 31v,4,\N,Joannis Evang. (Dec.27),Matins,Responsory,R9/9,In medio ecclesie,In medio ecclesiae aperuit os (006913),1,ET,Melisma-prosula by phrases,23,2,\N,\N,No,51 Ante tempus parentis,Completely,6913,2740
5973,https://manuscripta.at/diglit/AT5000-1013/0061,"Table 1, Kelly article. p.8",170,1,A-KN Cod. 1013,Digital images,f. 29r,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Terminal,21,1,\N,\N,No,\N,Completely,6410,2745
5974,https://manuscripta.at/diglit/AT5000-1013/0062,"Table 1, Kelly article. p.8",170,1,A-KN Cod. 1013,Digital images,f. 29v,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,TANquam,Intonation,48,2,\N,\N,No,\N,Completely,6410,2745
5975,https://manuscripta.at/diglit/AT5000-1013/0062,"Table 1, Kelly article. p.8",170,1,A-KN Cod. 1013,Digital images,f. 29v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Ad repetendum,1,3,\N,\N,No,\N,Completely,6410,2745
55975,https://manuscripta.at/diglit/AT5000-1013/0062,"Table 1, Kelly article. p.8",170,1,A-KN Cod. 1013,Digital images,f. 29v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Ad repetendum,23,4,\N,\N,No,Facture plasmator et conditor,Completely,6410,2745
61706,https://manuscripta.at/diglit/AT5000-1013/0065,HP add - Verbum caro,170,2,A-KN Cod. 1013,Digital images,f. 31r,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,Verbum caro factum est ,Verbum caro factum est et (007840),8,veritaTE,Terminal,26,1,gfe-fgd-fd-fc-ce-fg-g-h-h-fg-g-gfe-fgd-fd-fc-ce-fg-g-h-h-fg-g-gj-lm-k-hg-h-kmlk-gjlm-khg-h-kmlk-gk-kgfe-fgd-fd-fc-cef-g-hkh-gh,\N,No,\N,Completely,7840,2745
61707,https://manuscripta.at/diglit/AT5000-1013/0075,HP add - sancte dei,170,3,A-KN Cod. 1013,Digital images,f. 36r,0,\N,Stephani (Dec.26),Matins,Responsory,R9/10 (incl doxology),Sancte dei pretiose,Sancte dei pretiose (007575),1,COLlegio,Terminal,24,1,dh-ijgf-h-dh-jgf-h-Ihkjg-kh-h-h-kjg-kh-h-hgf-gh-ijgf-g-dfd-c-fgf-gh,\N,No,\N,Completely,7575,2757
61708,https://manuscripta.at/diglit/AT5000-1013/0083,HP add - In medio verse,170,4,A-KN Cod. 1013,Digital images,f. 40r,2,\N,Joannis Evang. (Dec.27),Matins,Responsory,R9/9,In medio ecclesie,In medio ecclesiae aperuit os (006913),1,MIsit,Intonation,48,1,h-jkhg-hkgf-gh-jkhg-hkgf-ghf-efd-efdc-d-ef-g-hjkjh-ghgfed ,\N,No,\N,Completely,6913,2740
61709,https://manuscripta.at/diglit/AT5000-1013/0083,HP add - In medio melisma/prosula,170,4,A-KN Cod. 1013,Digital images,f. 40r,4,\N,Joannis Evang. (Dec.27),Matins,Responsory,R9/9,In medio ecclesie,In medio ecclesiae aperuit os (006913),1,ET,Melisma-prosula by phrases,23,2,dh-kg-hh-ghgf-gh ,\N,No,Ante tempus parenti,Completely,6913,2740
359,https://www.e-codices.unifr.ch/de/csg/0391/130/0/,"HP p.23, Pater sanctus dum infirmitate",171,3,CH-SGa Ms. 391,Digital images,\N,1,p. 130,Galli (Oct.16),Matins,Responsory,R9/12,Pater sanctus dum infirmitate,Pater sanctus dum infirmitate (007363),1,PERennibus,Ad repetendum,73,1,\N,\N,No,\N,Completely,7363,2600
360,https://www.e-codices.unifr.ch/de/csg/0391/131/0/,"HP p.24, Iste sanctus digne",171,4,CH-SGa Ms. 391,Digital images,\N,1,p. 131,Galli (Oct.16),Matins,Responsory,R12/12,Iste sanctus digne,Iste sanctus digne in (007009),1,CONversatus,Ad repetendum,23,1,\N,\N,No,\N,Completely,7009,2600
5976,\N,"Table 1, Kelly article. p.8",172,\N,D-BAs Lit. 22,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,21,1,\N,\N,Not checked,,No,6411,2745
5977,\N,"Table 1, Kelly article. p.8",172,\N,D-BAs Lit. 22,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,1,2,\N,\N,Not checked,,No,6411,2745
5978,\N,"Table 1, Kelly article. p.8",172,\N,D-BAs Lit. 22,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,23,3,\N,\N,Not checked,,No,6411,2745
5982,\N,"Table 1, Kelly article. p.8",174,\N,GB-Ob Can. lit. 202,Kelly catalogue,f. 15v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,21,1,\N,\N,Not checked,,No,6411,2745
5983,\N,"Table 1, Kelly article. p.8",174,\N,GB-Ob Can. lit. 202,Kelly catalogue,f. 15v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,1,2,\N,\N,Not checked,,No,6411,2745
5984,\N,"Table 1, Kelly article. p.8",174,\N,GB-Ob Can. lit. 202,Kelly catalogue,f. 15v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,23,3,\N,\N,Not checked,,No,6411,2745
5985,https://unipub.uni-graz.at/obvugrscript/content/pageview/5546094,"Table 1, Kelly article. p.8",175,1,A-Gu Ms. 211,Digital images,f. 16r,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Terminal,21,1,\N,\N,No,Fabrica mundi,Completely,6411,2745
5986,https://unipub.uni-graz.at/obvugrscript/content/pageview/5546095,"Table 1, Kelly article. p.8",175,1,A-Gu Ms. 211,Digital images,f. 16v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,TAMquam,Other,48,2,\N,\N,No,"Missus ab arce (V), Gloria pie (G)",Completely,6411,2745
55986,https://unipub.uni-graz.at/obvugrscript/content/pageview/5546095,"Table 1, Kelly article. p.8",175,1,A-Gu Ms. 211,Digital images,f. 16v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Ad repetendum,1,3,\N,\N,No,Fellicia angelorum,Completely,6411,2745
61700,https://unipub.uni-graz.at/obvugrscript/content/pageview/5546096,HP add to Kelly - 'veritate' melisma seemingly CUT out of ms; then i count two verses and two doxologies!,175,2,A-Gu Ms. 211,Digital images,f. 17r,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,Verbum caro factum est ,Verbum caro factum est et (007840),unknown,veritaTE,Other,26,1,\N,\N,Completely,\N,Completely,7840,2745
61701,https://unipub.uni-graz.at/obvugrscript/content/pageview/5546101,HP add to Kelly - Patefactae trope,175,3,A-Gu Ms. 211,Digital images,f. 19v,4,\N,Stephani (Dec.26),Matins,Responsory,R9/9,Patefactae sunt januae,Patefactae sunt januae caeli (007358),unknown,coROnatus,Melisma-prosula by phrases,0,1,\N,\N,No,Stephanus iste martyr proto,Completely,7358,2757
5987,\N,"Table 1, Kelly article. p.8",176,\N,B-Bc Ms. II 3827,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,1,1,\N,\N,Not checked,,No,6411,2745
5988,\N,"Table 1, Kelly article. p.8",177,\N,F-AM 115,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Other,23,1,\N,\N,Not checked,,No,6411,2745
444,\N,"Kelly 1988, p. 7 (Cluniac in principio)  CHECK CAO6926 / CAO 6927",178,\N,D-B Ms. theol. lat. qu. 377,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,In principio [check text],In principio erat verbum et (006927),unknown,\N,Other,21,1,\N,\N,Not checked,\N,No,6927,2745
445,\N,"Kelly 1988, p. 7 (Cluniac in principio)  CHECK CAO6926 / CAO 6927",178,\N,D-B Ms. theol. lat. qu. 377,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,In principio [check text],In principio erat verbum et (006927),unknown,\N,Other,1,2,\N,\N,Not checked,\N,No,6927,2745
446,\N,"Kelly 1988, p. 7 (Cluniac in principio)  CHECK CAO6926 / CAO 6927",178,\N,D-B Ms. theol. lat. qu. 377,Kelly catalogue,\N,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,In principio [check text],In principio erat verbum et (006927),unknown,\N,Other,22,3,\N,\N,Not checked,\N,No,6927,2745
61842,\N,"Kelly 1988, p. 7 (Piacenza O regem caeli)",179,1,I-PCd Ms. 65,Microfilm,f. 286v,4,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,O regem caeli cui talia,O regem caeli cui talia (007297),1,NAtus,Melisma-prosula by phrases,48,1,\N,\N,No,Quem iam Gabriel,Completely,7297,2745
679,\N,"Kelly 1988, p. 7 (Piacenza O regem caeli)",179,1,I-PCd Ms. 65,Microfilm,f. 286v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,O regem caeli cui talia,O regem caeli cui talia (007297),1,praesepiO,Ad repetendum,22,2,\N,\N,No,\N,Completely,7297,2745
61843,\N,"Kelly 1988, p. 7 (Piacenza O regem caeli)",179,1,I-PCd Ms. 65,Microfilm,f. 286v,4,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,O regem caeli cui talia,O regem caeli cui talia (007297),1,GLOria,Melisma-prosula by phrases,48,3,\N,\N,No,Laus et gloria nunc sit,Completely,7297,2745
680,\N,"Kelly 1988, p. 7 (Piacenza O regem caeli)",179,1,I-PCd Ms. 65,Microfilm,f. 286v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,O regem caeli cui talia,O regem caeli cui talia (007297),1,praesepiO,Ad repetendum,1,4,\N,\N,No,\N,Completely,7297,2745
681,\N,"Kelly 1988, p. 7 (Piacenza O regem caeli)",179,1,I-PCd Ms. 65,Microfilm,f. 286v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,O regem caeli cui talia,O regem caeli cui talia (007297),1,praesepiO,Ad repetendum,21,5,\N,\N,No,\N,Completely,7297,2745
61897,\N,"Isti sunt inclyti martires, transc Goudesenne [37]",179,20,I-PCd Ms. 65,Microfilm,f. 388r,0,\N,"Gervasii, Protasii (Jun.19)",Matins,Responsory,R6/9,Isti sunt incliti martires,Isti sunt inclyti martyres (007017),1,VEstigia,Terminal,0,1,hghgf-gfed-dg-gf-gh-hkk-kjh-g-gfh-g-gfh-hgf-dedc-cdef-gf-gh-dc-de-fef-ed,\N,No,\N,Completely,7017,2326
682,\N,"Kelly 1988, p. 7 (Florence O regem caeli)",180,\N,I-Far Ms.,Kelly catalogue,f. 22v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9,O regem caeli,O regem caeli cui talia (007297),1,\N,Other,22,1,\N,\N,Not checked,\N,No,7297,2745
683,\N,"Kelly 1988, p. 7 (Florence O regem caeli)",180,\N,I-Far Ms.,Kelly catalogue,f. 22v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9,O regem caeli,O regem caeli cui talia (007297),1,\N,Other,21,2,\N,\N,Not checked,\N,No,7297,2745
684,\N,"Kelly 1988, p. 7 (Florence O regem caeli)",180,\N,I-Far Ms.,Kelly catalogue,f. 22v,3,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9,O regem caeli,O regem caeli cui talia (007297),1,\N,Other,1,3,\N,\N,Not checked,\N,No,7297,2745
696,https://www.e-codices.unifr.ch/en/csg/0437/131,"HP notes, p. 42, Descendit (antiphoner secundum Marbach)",182,1,CH-SGa Ms. 437,Digital images,\N,0,p. 131,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de caelis,Descendit de caelis missus ab (006411),unknown,FAbrice,Terminal,1,1,\N,\N,Partially,\N,Completely,6411,2745
6696,https://www.e-codices.unifr.ch/en/csg/0437/131,"HP notes, p. 42, Descendit",182,1,CH-SGa Ms. 437,Digital images,\N,2,p. 131,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de caelis,Descendit de caelis missus ab (006411),unknown,TAMquam,Intonation,48,2,\N,\N,No,"[m.a. in marg:] Missus ab arce (V), Gloria pie (G)",Completely,6411,2745
61696,https://www.e-codices.unifr.ch/en/csg/0437/131,"HP notes, p. 42, Descendit",182,1,CH-SGa Ms. 437,Digital images,\N,1,p. 131,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de caelis,Descendit de caelis missus ab (006411),unknown,FAbrice,Ad repetendum,1,3,\N,\N,No,\N,Completely,6411,2745
11696,https://www.e-codices.unifr.ch/en/csg/0437/131,"HP notes, p. 42, Descendit",182,1,CH-SGa Ms. 437,Digital images,\N,1,p. 131,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de caelis,Descendit de caelis missus ab (006411),unknown,FAbrice,Ad repetendum,23,4,\N,\N,No,[m.a. in marg.],Completely,6411,2745
697,https://www.e-codices.unifr.ch/en/csg/0437/132,"HP notes, p. 42, Verbum caro",182,2,CH-SGa Ms. 437,Digital images,\N,0,p. 132,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,Verbum caro factum est ,Verbum caro factum est et (007840),unknown,veritaTE,Terminal,26,1,\N,\N,No,\N,Completely,7840,2745
698,https://diglib.hab.de/wdb.php?dir=mss/485-helmst&pointer=55,"HP notes, p. 42 ex. of erased 'fabricae' melisma",183,1,D-W 485 Helmst.,Digital images,f. 27v,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de caelis,Descendit de caelis missus ab (006411),1,FAbrice,Terminal,21,1,\N,\N,Completely,\N,Completely,6411,2745
